date,product_id,store_id,sales,revenue,stock,price,promo_type_1,promo_bin_1,promo_type_2,promo_bin_2,promo_discount_2,promo_discount_type_2,year,month,day,day_of_week,week_of_year,quarter
2019-08-27,P0694,S0100,1.0,6.94,5.0,7.5,PR10,veryhigh,PR02,verylow,20.0,PR04,2019,8,27,1,35,3
2019-08-27,P0694,S0101,0.0,0.0,10.0,7.5,PR10,veryhigh,PR02,verylow,20.0,PR04,2019,8,27,1,35,3
2019-08-27,P0694,S0102,0.0,0.0,12.0,7.5,PR10,veryhigh,PR02,verylow,20.0,PR04,2019,8,27,1,35,3
2019-08-27,P0694,S0103,0.0,0.0,6.0,7.5,PR10,veryhigh,PR02,verylow,20.0,PR04,2019,8,27,1,35,3
2019-08-27,P0694,S0104,0.0,0.0,8.0,7.5,PR10,veryhigh,PR02,verylow,20.0,PR04,2019,8,27,1,35,3
2019-08-27,P0694,S0105,0.0,0.0,8.0,7.5,PR10,veryhigh,PR02,verylow,20.0,PR04,2019,8,27,1,35,3
2019-08-27,P0694,S0106,0.0,0.0,3.0,7.5,PR10,veryhigh,PR02,verylow,20.0,PR04,2019,8,27,1,35,3
2019-08-27,P0694,S0107,0.0,0.0,6.0,7.5,PR10,veryhigh,PR02,verylow,20.0,PR04,2019,8,27,1,35,3
2019-08-27,P0694,S0108,0.0,0.0,8.0,7.5,PR10,veryhigh,PR02,verylow,20.0,PR04,2019,8,27,1,35,3
2019-08-27,P0694,S0109,0.0,0.0,6.0,7.5,PR10,veryhigh,PR02,verylow,20.0,PR04,2019,8,27,1,35,3
2019-08-27,P0694,S0110,0.0,0.0,3.0,7.5,PR10,veryhigh,PR02,verylow,20.0,PR04,2019,8,27,1,35,3
2019-08-27,P0694,S0111,0.0,0.0,6.0,7.5,PR10,veryhigh,PR02,verylow,20.0,PR04,2019,8,27,1,35,3
2019-08-27,P0694,S0112,0.0,0.0,16.0,7.5,PR10,veryhigh,PR02,verylow,20.0,PR04,2019,8,27,1,35,3
2019-08-27,P0694,S0113,0.0,0.0,4.0,7.5,PR10,veryhigh,PR02,verylow,20.0,PR04,2019,8,27,1,35,3
2019-08-27,P0694,S0114,0.0,0.0,3.0,7.5,PR10,veryhigh,PR02,verylow,20.0,PR04,2019,8,27,1,35,3
2019-08-27,P0694,S0115,0.0,0.0,13.0,7.5,PR10,veryhigh,PR02,verylow,20.0,PR04,2019,8,27,1,35,3
2019-08-27,P0694,S0116,0.0,0.0,4.0,7.5,PR10,veryhigh,PR02,verylow,20.0,PR04,2019,8,27,1,35,3
2019-08-27,P0694,S0117,0.0,0.0,5.0,7.5,PR10,veryhigh,PR02,verylow,20.0,PR04,2019,8,27,1,35,3
2019-08-27,P0694,S0118,0.0,0.0,14.0,7.5,PR10,veryhigh,PR02,verylow,20.0,PR04,2019,8,27,1,35,3
2019-08-27,P0694,S0119,0.0,0.0,9.0,7.5,PR10,veryhigh,PR02,verylow,20.0,PR04,2019,8,27,1,35,3
2019-08-27,P0694,S0120,0.0,0.0,23.0,7.5,PR10,veryhigh,PR02,verylow,20.0,PR04,2019,8,27,1,35,3
2019-08-27,P0694,S0121,0.0,0.0,8.0,7.5,PR10,veryhigh,PR02,verylow,20.0,PR04,2019,8,27,1,35,3
2019-08-27,P0694,S0122,0.0,0.0,4.0,7.5,PR10,veryhigh,PR02,verylow,20.0,PR04,2019,8,27,1,35,3
2019-08-27,P0694,S0123,0.0,0.0,3.0,7.5,PR10,veryhigh,PR02,verylow,20.0,PR04,2019,8,27,1,35,3
2019-08-27,P0694,S0124,0.0,0.0,16.0,7.5,PR10,veryhigh,PR02,verylow,20.0,PR04,2019,8,27,1,35,3
2019-08-27,P0694,S0125,0.0,0.0,5.0,7.5,PR10,veryhigh,PR02,verylow,20.0,PR04,2019,8,27,1,35,3
2019-08-27,P0694,S0126,0.0,0.0,16.0,7.5,PR10,veryhigh,PR02,verylow,20.0,PR04,2019,8,27,1,35,3
2019-08-27,P0694,S0128,0.0,0.0,9.0,7.5,PR10,veryhigh,PR02,verylow,20.0,PR04,2019,8,27,1,35,3
2019-08-27,P0694,S0129,0.0,0.0,5.0,7.5,PR10,veryhigh,PR02,verylow,20.0,PR04,2019,8,27,1,35,3
2019-08-27,P0694,S0130,0.0,0.0,23.0,7.5,PR10,veryhigh,PR02,verylow,20.0,PR04,2019,8,27,1,35,3
2019-08-27,P0694,S0131,1.0,6.94,5.0,7.5,PR10,veryhigh,PR02,verylow,20.0,PR04,2019,8,27,1,35,3
2019-08-27,P0694,S0132,0.0,0.0,4.0,7.5,PR10,veryhigh,PR02,verylow,20.0,PR04,2019,8,27,1,35,3
2019-08-27,P0694,S0133,0.0,0.0,9.0,7.5,PR10,veryhigh,PR02,verylow,20.0,PR04,2019,8,27,1,35,3
2019-08-27,P0694,S0134,0.0,0.0,14.0,7.5,PR10,veryhigh,PR02,verylow,20.0,PR04,2019,8,27,1,35,3
2019-08-27,P0694,S0135,0.0,0.0,14.0,7.5,PR10,veryhigh,PR02,verylow,20.0,PR04,2019,8,27,1,35,3
2019-08-27,P0694,S0136,0.0,0.0,1.0,7.5,PR10,veryhigh,PR02,verylow,20.0,PR04,2019,8,27,1,35,3
2019-08-27,P0694,S0137,0.0,0.0,5.0,7.5,PR10,veryhigh,PR02,verylow,20.0,PR04,2019,8,27,1,35,3
2019-08-27,P0694,S0138,0.0,0.0,5.0,7.5,PR10,veryhigh,PR02,verylow,20.0,PR04,2019,8,27,1,35,3
2019-08-27,P0694,S0139,0.0,0.0,3.0,7.5,PR10,veryhigh,PR02,verylow,20.0,PR04,2019,8,27,1,35,3
2019-08-27,P0694,S0140,0.0,0.0,12.0,7.5,PR10,veryhigh,PR02,verylow,20.0,PR04,2019,8,27,1,35,3
2019-08-27,P0694,S0141,0.0,0.0,43.0,7.5,PR10,veryhigh,PR02,verylow,20.0,PR04,2019,8,27,1,35,3
2019-08-27,P0694,S0142,0.0,0.0,19.0,7.5,PR10,veryhigh,PR02,verylow,20.0,PR04,2019,8,27,1,35,3
2019-08-27,P0694,S0143,0.0,0.0,3.0,7.5,PR10,veryhigh,PR02,verylow,20.0,PR04,2019,8,27,1,35,3
2019-08-27,P0694,S0144,0.0,0.0,2.0,7.5,PR10,veryhigh,PR02,verylow,20.0,PR04,2019,8,27,1,35,3
2019-08-28,P0130,S0001,4.0,36.85,6.0,14.5,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0130,S0008,0.0,0.0,22.0,14.5,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0130,S0010,1.0,9.21,9.0,14.5,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0130,S0012,4.0,36.85,6.0,14.5,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0130,S0013,0.0,0.0,10.0,14.5,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0130,S0017,0.0,0.0,10.0,14.5,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0130,S0020,16.0,147.41,3.0,14.5,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0130,S0022,0.0,0.0,7.0,14.5,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0130,S0023,0.0,0.0,13.0,14.5,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0130,S0024,0.0,0.0,3.0,14.5,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0130,S0028,0.0,0.0,15.0,14.5,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0130,S0031,0.0,0.0,7.0,14.5,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0130,S0038,0.0,0.0,3.0,14.5,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0130,S0042,0.0,0.0,1.0,14.5,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0130,S0048,1.0,9.21,8.0,14.5,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0130,S0050,1.0,12.29,5.0,14.5,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0130,S0055,0.0,0.0,12.0,14.5,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0130,S0056,1.0,9.21,7.0,14.5,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0130,S0061,0.0,0.0,10.0,14.5,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0130,S0062,5.0,46.06,42.0,14.5,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0130,S0067,1.0,9.21,2.0,14.5,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0130,S0070,0.0,0.0,7.0,14.5,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0130,S0071,0.0,0.0,10.0,14.5,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0130,S0078,0.0,0.0,11.0,14.5,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0130,S0082,0.0,0.0,10.0,14.5,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0130,S0084,0.0,0.0,10.0,14.5,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0130,S0085,14.0,129.02,63.0,14.5,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0130,S0087,0.0,0.0,7.0,14.5,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0130,S0091,3.0,27.64,7.0,14.5,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0130,S0096,0.0,0.0,20.0,14.5,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0130,S0097,0.0,0.0,17.0,14.5,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0130,S0102,0.0,0.0,16.0,14.5,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0130,S0107,1.0,9.21,1.0,14.5,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0130,S0108,0.0,0.0,7.0,14.5,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0130,S0109,1.0,9.21,9.0,14.5,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0130,S0112,0.0,0.0,3.0,14.5,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0130,S0113,0.0,0.0,17.0,14.5,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0130,S0115,0.0,0.0,40.0,14.5,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0130,S0117,0.0,0.0,10.0,14.5,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0130,S0125,0.0,0.0,10.0,14.5,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0130,S0126,7.0,64.48,0.0,14.5,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0130,S0131,1.0,9.21,0.0,14.5,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0130,S0133,1.0,9.21,10.0,14.5,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0130,S0138,0.0,0.0,20.0,14.5,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0001,0.0,0.0,12.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0002,0.0,0.0,16.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0008,0.0,0.0,4.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0010,0.0,0.0,4.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0012,1.0,7.47,7.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0013,0.0,0.0,7.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0015,0.0,0.0,26.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0017,0.0,0.0,16.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0020,0.0,0.0,14.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0023,0.0,0.0,8.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0024,0.0,0.0,15.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0026,1.0,7.47,15.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0028,0.0,0.0,15.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0031,0.0,0.0,12.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0038,2.0,14.93,6.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0040,0.0,0.0,16.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0042,0.0,0.0,1.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0043,0.0,0.0,10.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0048,0.0,0.0,5.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0049,0.0,0.0,6.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0050,0.0,0.0,4.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0051,0.0,0.0,179.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0052,0.0,0.0,6.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0055,0.0,0.0,4.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0056,0.0,0.0,22.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0061,0.0,0.0,6.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0062,0.0,0.0,13.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0066,0.0,0.0,8.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0067,1.0,7.47,13.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0070,0.0,0.0,11.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0071,0.0,0.0,4.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0078,0.0,0.0,16.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0082,0.0,0.0,3.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0084,0.0,0.0,9.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0085,0.0,0.0,13.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0087,0.0,0.0,12.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0091,1.0,7.47,14.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0093,1.0,7.47,13.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0094,0.0,0.0,14.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0096,0.0,0.0,24.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0097,0.0,0.0,16.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0102,0.0,0.0,16.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0103,0.0,0.0,16.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0104,1.0,7.47,14.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0107,0.0,0.0,1.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0108,0.0,0.0,5.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0109,1.0,9.96,14.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0110,0.0,0.0,2.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0112,0.0,0.0,29.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0113,0.0,0.0,20.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0115,1.0,7.47,16.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0117,0.0,0.0,19.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0122,0.0,0.0,17.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0125,1.0,7.47,2.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0126,0.0,0.0,24.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0131,0.0,0.0,2.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0132,0.0,0.0,12.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0133,0.0,0.0,7.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0138,0.0,0.0,15.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0139,0.0,0.0,13.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0169,S0142,0.0,0.0,4.0,11.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0247,S0026,0.0,0.0,2.0,34.95,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0247,S0038,1.0,22.21,8.0,34.95,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0247,S0048,1.0,22.21,4.0,34.95,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0247,S0085,0.0,0.0,23.0,34.95,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0247,S0094,0.0,0.0,2.0,34.95,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0247,S0104,0.0,0.0,32.0,34.95,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0247,S0112,1.0,22.21,3.0,34.95,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0247,S0115,1.0,22.21,1.0,34.95,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0247,S0126,0.0,0.0,5.0,34.95,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0001,0.0,0.0,28.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0002,0.0,0.0,15.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0008,0.0,0.0,5.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0010,0.0,0.0,7.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0012,0.0,0.0,20.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0013,0.0,0.0,4.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0015,4.0,27.32,7.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0017,0.0,0.0,7.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0020,0.0,0.0,1.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0022,2.0,13.66,8.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0023,0.0,0.0,9.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0024,2.0,13.66,7.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0026,0.0,0.0,2.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0028,0.0,0.0,13.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0031,0.0,0.0,2.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0038,1.0,6.83,7.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0040,1.0,9.11,13.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0042,1.0,6.83,50.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0043,0.0,0.0,6.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0048,0.0,0.0,10.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0049,1.0,9.11,3.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0050,1.0,6.83,13.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0051,0.0,0.0,2.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0052,1.0,9.11,3.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0055,0.0,0.0,10.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0056,0.0,0.0,10.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0061,1.0,9.11,18.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0062,1.0,6.83,13.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0066,0.0,0.0,5.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0067,0.0,0.0,24.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0070,0.0,0.0,15.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0071,0.0,0.0,6.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0075,0.0,0.0,4.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0078,0.0,0.0,5.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0082,0.0,0.0,13.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0084,0.0,0.0,3.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0085,0.0,0.0,15.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0087,0.0,0.0,14.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0091,1.0,6.83,13.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0093,0.0,0.0,16.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0094,0.0,0.0,9.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0096,1.0,6.83,1.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0097,0.0,0.0,15.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0102,0.0,0.0,12.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0104,0.0,0.0,6.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0107,0.0,0.0,7.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0108,0.0,0.0,12.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0109,0.0,0.0,4.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0110,0.0,0.0,4.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
2019-08-28,P0280,S0112,0.0,0.0,12.0,10.75,PR05,low,PR02,verylow,20.0,PR02,2019,8,28,2,35,3
